restaurant_name,address,rating,page_url,top_7_dishes
Bếp Nhà Nhí Cơm Mì Xào Bún Gạo - Trương Phước Phan,"38/4 Trương Phước Phan, P. Bình Trị Đông, Bình Tân, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/bep-nha-nhi-com-mi-xao-bun-gao-truong-phuoc-phan,Cơm Chiên Tôm Trứng + ( 1ly trà tắc) | Cơm Chiên Hải Sản +(1ly trà tắc ) | Cơm Chiên Hải Sản | Cơm Chiên Tôm Trứng | Hộp giấy | Combo (1tôm trứng + 1chiên hải sản) + 1Coca | Combo 2 tôm trứng + 1coca
Trà Bí Đao & Trà Sữa Taiwan - Ms.Bí - Phan Văn Hớn,"1/3C Phan Văn Hớn, X.Bà Điểm, Hóc Môn, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/tra-bi-dao-tra-sua-taiwan-ms-bi-phan-van-hon,Trà Bí Đao Sương Sáo Hạt Chia | Trà Sữa Bí Đao | Trà Bí Đao Tươi Nha Đam | Trà Sữa OLong Châu | Trà Bí Đao Ms.Bí | Trà Bí Đao Lựu Đỏ | Hồng Trà Bí Đao
Chân Gà Nướng & Bạch Tuộc Nướng - Đoàn Văn Bơ,"355 Đoàn Văn Bơ, P. 13, Quận 4, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/chan-ga-nuong-bach-tuoc-nuong-doan-van-bo,Chân gà nướng sate | Chân gà nướng sate | Chim cút nướng sate | Mề gà nướng sate | Đậu bắp nướng | Cánh gà nướng sate | Bạch tuộc Nướng ( Phần Nhỏ)
Lachca Lachcach - Matcha & Kàfe - Bình Thới,"19/15B Bình Thới, P. 11, Quận 11, TP. HCM",5.0,https://shopeefood.vn/ho-chi-minh/lachca-lachcach-matcha-kafe-binh-thoi,Matcha Oatside | Earl Grey Matcha Latte | Houjicha Oatside | 0853 155 002 | lưu ý chọn đá | Matcha Latte | Matcha Oatside
Thiệt Coffee & Tea CN1 - Matcha Latte - Bùi Đình Tuý,"24/22 Bùi Đình Tuý, P. 26, Bình Thạnh, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/thiet-coffee-tea-cn1-matcha-latte-bui-dinh-tuy,0903598147 - LH ĐỂ ĐC HỖ TRỢ Ạ | MATCHA LATTE | MATCHA (UJI) LATTE | MATCHA (SATOEN) LATTE | HOUJICHA LATTE | Cafe Caramel Muối | Matcha Latte Caramel
Tré Trộn Cô Út - Tré Trộn & Chân Gà Sốt Thái - 18 Đường Số 20,"18 Đường Số 20, P. Hiệp Bình Chánh, Thành Phố Thủ Đức, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/tre-tron-co-ut-tre-tron-chan-ga-sot-thai-18-duong-so-20,chân gà rút xương sốt Thái | chân gà rút xương ngâm sả tắc | chân gà sốt thái mix trứng non | Chân gà rút xương sốt thái ( 4 bạn cùng ăn) | Tré Trộn Thập Cẩm siêu ngon(  tặng phồng tôm) | Tré Trộn Thập Cẩm Nhỏ ( tặng phồng tôm) | Trà tắt mứt xí muội
Cơm Tấm Tây Đô - Trường Chinh,"369 Trường Chinh, P. 14, Tân Bình, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/com-tam-tay-do-truong-chinh,Combo: Cơm sườn bì chả + Canh rong biển tặng kèm 1 coca | CƠM BA RỌI CHIÊN SẢ ỚT ( DELICIOUS ) | CƠM GÀ NƯỚNG MẬT ONG | CƠM BA RỌI NƯỚNG SẢ ỚT | CƠM SƯỜN CÂY NƯỚNG MẬT ONG | CƠM TRỨNG CHIÊN VỚI THỊT BẰM | CANH HỦ QUA
TUTIMI - Milo Dầm - Trà Sữa & Coffee - Nguyễn Tri Phương,"372 Đ. Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/tutimi-milo-dam-tra-sua-coffee-nguyen-tri-phuong,Combo Năng Lượng_3 Ly | Milo Dầm Phô Mai Sữa Tươi Tutimi | Bánh tráng Phô Mai | Cà phê Sữa Tutimi | Latte Sữa Dừa Tutimi M | Cà Phê Kem Muối Biển Tutimi M | Cà phê Sữa Tươi Tutimi M
"MÀU PHƯƠNG ĐÔNG - Trà Ngon, Kem Ngon & Món Ăn Ngon - Làng Báo Chí","14 Đường 4, Làng Báo Chí, P. Thảo Điền, Thành Phố Thủ Đức, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/mau-phuong-dong-tra-ngon-kem-ngon-mon-an-ngon-lang-bao-chi,Lục trà lài sữa tươi - size M | Combo 2 trà sữa đặc biệt (size M) | Combo trà Hoa Cúc - Signature (size M) | Combo 3 trà sữa truyền thống (size M) | Trà Quýt Cúc Mật Ong (Signature & Best Seller) - size M | Trà hương thảo mộc - size M | Trà vải Thanh Hà - size M
Bánh Flan Phương Thảo - Nguyễn Súy,"138/17 Nguyễn Súy, P. Tân Quý, Tân Phú, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/banh-flan-phuong-thao-nguyen-suy,"nước cam tắc | xôi lá cẩm | xôi gà xé | xôi gà xé , không trứng | bánh canh cua đồng | Flan truyền thống 1 cái | Flan phô mai 1 cái"
Bún Đậu Gánh Xưa - Thoại Ngọc Hầu,"116 Thoại Ngọc Hầu, P. Phú Thạnh, Tân Phú, TP. HCM",3.5,https://shopeefood.vn/ho-chi-minh/bun-dau-ganh-xua-thoai-ngoc-hau,"Bún Đậu Đặc Biệt (đậu, Thịt, Chả Cốm, Nem Chua Rán, Dồi Sụn) | Combo Đặc Biệt 2 Người | Bún Đậu Tá Lả ( Đậu, Thịt, Chả Cốm, Dồi Sụn) | Combo 2 Bún Đậu Tá Lả | Trà Tắc | Bún đậu đặc biệt + pepsi | Bún đậu đặc biệt + ôlong"
Gà Nướng & Gà Bó Xôi Thành Công - 451/29/27 Tô Hiến Thành,"451/29/27 Tô Hiến Thành, P. 14, Quận 10, TP. HCM",3.5,https://shopeefood.vn/ho-chi-minh/ga-nuong-ga-bo-xoi-thanh-cong-451-29-27-to-hien-thanh,"Nem chua chiên giòn | Chả cốm chiên giòn | Combo 1/2 Gà Nướng Muối Ớt Cắt Sẵn + 1/2 Gà Ủ Muối Cắt Sẵn +2 Trà Tắc | Nem chua rán 1k- 1  cây nem | Combo 1,5 Gà Nướng Muối Ớt Cắt Sẵn + 1/2 Gà Ủ Muối Cắt Sẵn + 3 Trà Tắc | 1/2 gà nướng mật ong | 1/2 Gà nướng muối ớt nừa con"
Chân Con Gà Sốt Thái,"53/1 Hẻm 53 Bùi Văn Ba, P. Tân Thuận Đông, Quận 7, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/chan-con-ga-sot-thai,"Thập Cẩm (tự chọn 3 món) ( Nhỏ) | Chân Gà,Trứng Non (Nhỏ) | Thập Cẩm (tự chọn 3món) ( Lớn) | Chân Gà Sốt Thái (Lớn) | Chân Gà, Trứng Non ( Lớn) | Chân Gà Sốt Thái (nhỏ) | Trứng non sốt thái"
Trà Sữa HongKong Baley - Ung Văn Khiêm,"143 Ung Văn Khiêm, P. 25, Bình Thạnh, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/tra-sua-hongkong-baley-ung-van-khiem,Trà Sữa HongKong Baley | Matcha Latte | Trà Sữa Sốt Khoai Môn Nghiền | Trà Sữa Sốt Phô Mai Dẻo | Trà Sữa Sốt Khoai Môn Nghiền Kem Trứng Nướng | Sữa Tươi Sốt Khoai Môn Nghiền | Sữa Tươi Sốt Phô Mai Dẻo
Quán Như Ý - Gà Nướng Lu & Vịt Quay Mắc Mật - 293 Nguyễn Thị Định,"293 Nguyễn Thị Định, Thành Phố Thủ Đức, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/ga-nuong-lu-vit-nuong-lu-nguyen-thi-dinh,Trà tắc | Nước sấu | Bò húc | Coca | Sting | Pepsi | Trà xanh không độ
Phở Dũng - Phạm Thế Hiển,"811 Phạm Thế Hiển, P.4, Quận 8, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/pho-dung-pham-the-hien,COMBO 2 PHỞ TÔ LỚN 140k | COMBO 2 PHỞ ĐB Kèm Topping 160k | COMBO 2 PHỞ NHỎ 120k | 1 PHỞ ĐẶC BIỆT + 1Lon NƯỚC 100k | COMBO 1 PHỞ ĐB + 1 BÒ KHO TÔ LỚN 150k | PHỞ TÔ LỚN + Nước 90k | COMBO BÒ KHO ĐB + NƯỚC 100k
Ăn Vặt Gia Phát - Cá Viên Chiên & Gà Ủ Muối,"174/12 Dương Quảng Hàm, P. An Nhơn, Gò Vấp, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/an-vat-gia-phat-ca-vien-chien-ga-u-muoi,Combo Cá Viên Chiên Nhỏ + Thêm 1 Chai Pepsi | Combo Cá Viên Chiên Thập Cẩm Nhỏ + Thêm 1 Chai Pepsi | Combo Cá Viên Chiên Phần Lớn + Thêm 1 Chai Pepsi | Combo Cá Viên Chiên Thập Cẩm Phần Lớn + Thêm 1 Chai Pepsi | Combo Cá Viên Chiên Thập Cẩm Khổng Lồ + Thêm 1 Chai Pepsi | Combo Cá Viên Chiên Nhỏ | Combo Cá Viên Chiên Thập Cẩm Phần Nhỏ
"Win Win - Ăn Vặt, Cá Viên Chiên - 72 Xóm Chiếu","72 Xóm Chiếu, P. 14, Quận 4, TP. HCM",5.0,https://shopeefood.vn/ho-chi-minh/win-win-an-vat-ca-vien-chien-72-xom-chieu,Free Síp Q4 | Cá Viên Chiên Thập Cẩm Sốt Mắm Tỏi Nhỏ | Cá Viên Chiên Thập Cẩm Nhỏ | Cá Viên Chiên Thập Cẩm Sốt Nước Mắm Nhỏ + Trà Chanh | Cá Viên Chiên Thập Cẩm Lớn | Cá Viên Chiên Thập Cẩm Nước Mắm Lớn + 2 ly Trà Chanh | Cá Viên Chiên Sốt Mắm Tỏi Lớn
ĂN CÙNG EM MAI TÂN PHÚ - Bánh Crepe Sầu Riêng - 1E Đường 27,"1E Đường 27, Tân Phú, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/an-cung-em-mai-tan-phu-banh-crepe-sau-rieng-1e-duong-27.dteofr,Sữa chua mix vị | Hộp crepe 6 cái | Bánh sầu riêng phú sĩ ngàn lớp | Bánh sầu riêng phú sĩ mini | Bánh ngàn lớp mini | Hộp crepe 4 cái | Bánh sầu riêng pho mai
Há Cảo & Xíu Mại Nhà Làm 385 - Nguyễn Đình Chiểu,"385/41 Nguyễn Đình Chiểu, P. 5, Quận 3, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/ha-cao-xiu-mai-nha-lam-385-nguyen-dinh-chieu.arifxq,"Cảo 9 món(thịt,tôm,sò điệp,mực...) | Cảo 5 món(thịt,tôm,xíu mại,mực,bắp) | Cảo sò điệp(5viên lớn) | Thập cẩm 7 viên cảo lớn | Cảo Tôm Viên Lớn (5 viên) | Cảo 6 món(thịt,tôm,mực...) | Cảo Trứng muối (5viên)"
HỒNG LOAN - MÌ XÀO BÒ - ĐƯỜNG SỐ 24,"116 Đường Số 24, P. Bình Hưng Hòa A, Bình Tân, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/hong-loan-mi-xao-bo-duong-so-24,Mì trộn bò | Mì trộn đùi gà góc tư | Mì xào bò | Nui Xào Bò | Mì Xào Bò Trứng | Mỳ Xào Bò + Trà Tắc | Hủ Tiếu Xào Bò
Vựa Cua Biển 69 - Cua Bao Ăn,"75/9 Trần Văn Quang, P. 10, Tân Bình, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/vua-cua-bien-69-cua-bao-an,Combo 2 thịt vừa +1 gạch vừa | Combo 2 thịt vừa + 2 gạch vừa | 1 cua gạch size vừa(Tuỳ chọn Sốt) | 2 cua gạch vừa | 1 cua gạch vừa sốt me | 1 cua gạch vừa sốt trứng muối | 2 cua gạch vừa sốt bơ tỏi
"BONG - Tea, Coffee & Matcha - Nguyễn Duy","484/2/19 Nguyễn Duy, P. 10, Quận 8, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/bong-tea-coffee-matcha-nguyen-duy,Da Heo Lắc Tỏi Phi - Bịch To | Da Heo Lắc Tỏi Phi - Bịch Nhỏ | Cacao Mint  x Earl Grey  Matcha  x  Coffee Latte - Size 500ml | Cold Whisk  x  Matcha Việt Quất  x  Cacao Đá - Size 500ml | Cafe Đen  x  Cafe Muối  x  Cacao Muối - Size 500ml | Trà Sữa Thái Đỏ Đậm Vị - size 500ml | Trà Sữa Thái Xanh - size 500ml
Bún Thịt Xào - Há Cảo Ngọc Ngọc,"100/6 Bà Huyện Thanh Quan, P. 9, Quận 3, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/bun-thit-xao-ha-cao-ngoc-ngoc,Phần 5 viên | Phần 10 Viên | Phần 15 viên | Bột Chiên 2 Trứng | Bột Chiên 1 Trứng | Bột Chiên Bò Trứng | Mì xào bò trứng
Phê La - Trà & Cà Phê Đặc Sản - Trần Hưng Đạo,"994 Đường Trần Hưng Đạo, P. 7, Quận 5, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/phe-la-tra-ca-phe-dac-san-tran-hung-dao,"SPF - COMBO 2 MÓN YÊU THÍCH | SPF - COMBO ƯU ĐÃI  88K. | SPF - COMBO 3 MÓN YÊU THÍCH | SPF - COMBO 3 LY, CHILL 123K. | SPF - COMBO 2 MÓN ĐẶC SẢN | Ô Long Nhài Sữa - trà sữa (size Phê) | Ô Long Sữa Phê La - trà sữa (size Phê)"
Bánh Mì Tuấn Linh - Bánh Mì Bình Định - Võ Văn Vân,"D20/28 Võ Văn Vân, Bình Chánh, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/banh-mi-tuan-linh-banh-mi-binh-dinh-vo-van-van.db5r3w,"HOTLINE CSKH 0.9.8.1.8.3.8.3.9.1 | Bánh mì Đặc Biệt | Bánh mì thịt chả | Bánh mì nem nướng, chả lụa | Bánh mì 2 trứng opla + chà bông | Bánh mì không (1 ổ) | Bánh mì Thịt,trứng,chả lụa"
MÌ UDON XÀO - Đoàn Văn Bơ,"670/87/52/1 Đoàn Văn Bơ, P. 16, Quận 4, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/mi-udon-xao-doan-van-bo,"Udon xào Hải sản | Udon xào bò | Udon đặc biệt | Udon xào bò trứng | Udon xào Tôm | Udon xào Mực | Mì gói xào bò, xúc xích, trứng ốp la"
Bún Ốc Sườn Cô Sáu - Quận 1,"454 Hai Bà Trưng, P. Tân Định , Quận 1, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/bun-oc-suon-co-sau-quan-1,01 Coca-Cola | bún riêu bò + 1 Coca-Cola | 2 bún riêu đầy đủ + 2 Coca-Cola | bún riêu đầy đủ + 1 Coca-Cola | bún ốc đặc biệt + 1 Coca-Cola | Lẩu riêu nhỏ 2-3 người | Lẩu vừa 3-4 người
"Flex - Gà Rán, Trà Sữa & Ăn Vặt Hàn Quốc - Năm Châu","102 Năm Châu, P. 12, Tân Bình, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/flex-ga-ran-tra-sua-an-vat-han-quoc-nam-chau,Combo 2 người | Gà viên 3 loại sốt (Món mới) | Giới thiệu đôi điều về quán | Hotline hỗ trợ đơn hàng 0909886909 - 0916119060 | Canh kim chi | Cơm trộn Hàn Quốc | Kimbap truyền thống
Bếp Mẹ Xoài - Mì Trộn & Chân Gà Sốt Thái,"107 Đường 379, P. Tăng Nhơn Phú A, Thành Phố Thủ Đức, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/bep-me-xoai-mi-tron-chan-ga-sot-thai,
Mì Cay Trái Ớt Thủ Đức - Tô Ngọc Vân,"177 Tô Ngọc Vân, P. Linh Đông, Thành Phố Thủ Đức, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/mi-cay-trai-ot-thu-duc-to-ngoc-van,Mì Cay Thập Cẩm Trái Ớt | Mì Cay Hải Sản | Mì Cay Bò | Mì Cay Bò Mỹ | Mì Cay Bò Cuộn Nấm | Mì Xào Khô Thập Cẩm | Mì Xào Khô Bò
Gà Nướng Lu Hoàng Công - Tân Sơn,"477 Đường Tân Sơn, P. 12, Gò Vấp, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/ga-nuong-lu-hoang-cong-tan-son,Combo 1 Con Gà Nướng Lu + 2 Cơm Lam Ngũ Sắc | Combo 1 Con Gà Nướng Lu + 10 bánh bao sữa chiên | Combo 1 Con Gà Nướng Lu + 1 Cơm Lam ngũ sắc + 5 bánh bao sữa chiên | Combo hạt rẻ 1/2 gà nướng lu (kèm 4 bánh bao) | Gà Nướng Lu- Muối ớt | Combo 1 Con Gà Nướng Lu + 2 Cơm Lam Ngũ Sắc | Gà Nướng Lu Cô Đơn
"Cô Tư - Nui Sốt Bò Bằm, Mì Spaghetti & Cơm Chiên Bò Lúc Lắc","401/3 Chu Văn An, P. 12, Bình Thạnh, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/co-tu-nui-sot-bo-bam-mi-spaghetti-com-chien-bo-luc-lac,Combo 2: 01 Mì Spaghetti phô mai đặc biệt + 01 Coca- Cola | Combo 1: 01 Cơm bò lúc lắc + xúc xích + trứng + 01 Coca- Cola | Combo 3: 01 Nui sốt bò phô mai đặc biệt + 01 Coca- Cola | 02 Mì Spaghetti phô mai đặc biệt + 02 Coca-Cola | 02 Cơm bò lúc lắc + xúc xích + trứng + 02 Coca-Cola | 02 Nui sốt bò phô mai đặc biệt + 02 Coca-Cola | Mì spaghetti đặc biệt
Trà Sữa Mr Hon - Nguyễn Văn Nghi,"132 Nguyễn Văn Nghi, P.5, Gò Vấp, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/tra-sua-mr-hon-nguyen-van-nghi,Trà sữa Thái xanh(size M) | MATCHA LATTE Size M | TRÀ BÍ ĐÀO SƯƠNG XÁO  XL | TRÀ BÍ ĐAO XL | HỒNG TRÀ VẢI THIỀU L | HỒNG TRÀ SỮA M | Trà sữa Thái xanh(size M)
Bún Đậu Mẹt - Lê Văn Thọ,"376 Lê Văn Thọ, P. 11, Gò Vấp, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/little-saigon-bun-dau-met,Bún đậu chả cốm- nước  sấu | Bún đậu thịt chả cốm tăng nước  cam | Bún đậu thịt-tặng nước  cam | Bún đậu thập cẩm lớn 2 người ăn đầy đủ- tặng 2 nước  cam | Bún đậu thịt nem chua rán  tăng nước  cam | Thập Cẩm Nhỏ Đầy Đủ 1người Ăn-nuoc  cam | Bún đậu chay+ nước  cam
Mì Cay Meo Meo,"137 Tam Hà, P. Tam Phú, Thành Phố Thủ Đức, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/mi-cay-meo-meo,Chả Cá Rau Củ 3 Lạng | Chả Cá Rau Củ 5 Lạng | Mì cay Hải Sản | Mì cay Xúc Xích Cá Viên | Mì cay Bò Tái | Mì cay Viên Thả Lẩu | Mì cay Xúc Xích Bò Viên
Trà Sữa Huy's - Quang Trung,"781 Quang Trung, P. 12, Gò Vấp, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/tra-sua-huy-s-quang-trung,Trà Sữa Trân Châu Đen-[Đỉnh] | Trà Sữa Thái Xanh-[Xịn] | Trà Sữa Trân Châu Ngọc Trai [s] | Trà Sữa Trân Châu Đen[Size S] | Nước Dừa Nhãn Mật Quế Hoa -M | Bạc Hà Sữa Ca Cao | Trà Sữa Hạnh Nhân
"Doo Foods - Burger, Gà Rán & Cơm Gà - Dương Quảng Hàm","416/23/24 Dương Quảng Hàm, P. 5, Gò Vấp, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/doo-foods-burger-ga-ran-com-ga-duong-quang-ham,CƠM GÀ VIÊN SỐT ( best seller ) | Bánh gà  ( 1 cái ) | Đùi gà rán giòn | Combo Chill Chill : Gà Viên + Khoai( tặng 1 cốc coca ) | Burger bò xay | Burger gà xay | CƠM GÀ VIÊN SỐT ( best seller )
VUA ĐẬU - Bún Đậu Mắm Tôm - 254 Vạn Kiếp,"254 Vạn Kiếp, P. 3, Bình Thạnh, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/vua-dau-bun-dau-mam-tom-254-van-kiep,Bún đậu Nhà Vua VVIP + Bún thêm | Bún đậu Tiến Vua VVIP + Bún thêm | Bún Đậu Thập Cẩm ĐẶC BIỆT + Bún Thêm (1 người) | Bún Đậu Thập Cẩm NHỎ (1 người) | Đậu Hũ Bắc Ninh Chiên (16 viên) | Trà Đá | Bún đậu Nhà Vua VVIP + Bún thêm
Đào Đần - Bò Hầm Pate,"15/24A Cầm Bá Thước, P. 7, Phú Nhuận, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/dao-dan-bo-ham-pate,Bò Hầm Pate phần lớn | Bò Hầm Pate | Bánh Mỳ Xíu Mại Đà Lạt Phần Lớn | Bánh Mỳ Xíu Mại Đà Lạt | Bánh Bột Lọc (10 cái) | Mỳ Gói Xào Bò Trứng | Mỳ Gói Xào Bò
Bánh Mì - Xôi Gà 56 - Trịnh Đình Trọng,"56 Trịnh Đình Trọng, P. Phú Trung, Tân Phú, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/banh-mi-xoi-ga-56-trinh-dinh-trong,Xôi mặn | Xôi da gà | Trà Tắc ly khổng lồ | Xôi chả chà bông | bánh mì ốp la 2 trứng | Bánh Mì Chả ốp la | Bánh mì da gà
Mì Trộn Siêu Tốc - Ngô Tất Tố,"139/14 Ngô Tất Tố, P. 22, Bình Thạnh, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/mi-tron-sieu-toc-ngo-tat-to,"SÚP TRUYỀN THỐNG TRỨNG CÚT(lớnTR | SÚP THẬP CẨM ÓC HEO BẮC THẢO | SÚP ĐẶC BIỆT như hình | SÚP SIÊU CÀNG CUA (thịt cua tươi) | SÚP HẢI SẢN(tôm,thanh cua,..) | SÚP THẬP CẨM BÀO NGƯ BẮC THẢO(1 size lớn) | SÚP CUA TRỨNG NON"
Emy - Trái Cây Tươi Và Ăn Vặt - Nguyễn Trãi,"212A/A37 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/emy-trai-cay-tuoi-va-an-vat-nguyen-trai,Thơm (300GR) | Sắn (300GR) | Mận( Đào Đá hoặc An Phước) (250GR) | Dưa Hấu (300GR) | Xoài  Mắm Ruốc (300GR) | Xoài Mắm Đường (300GR) | Bưởi Da Xanh (300GR)
Cô Thảo Tôm Cá - Cá Hồi Ngâm Tương - Quận 1,"42/2 Trần Đình Xu, P. Cô Giang, Quận 1, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/co-thao-tom-ca-ca-hoi-ngam-tuong-quan-1,Cá hồi Nauy ngâm tương M - 240g | Cá hồi Nauy ngâm tương L - 400g | Cua gạch ngâm tương - 2 con | Ghẹ ngâm tương - 2 con | Bào ngư ngâm tương - 8 con | Tôm ngâm tương M - 300g | Tôm ngâm tương L - 450g
Somtum Sabai - Gỏi Thái Lan,"695 Phan Văn Trị, P. 7, Gò Vấp, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/somtum-sabai-goi-thai-lan,Cơm heo xào lá quế + Trà chanh thái đỏ | Pad thái tôm + Trà sữa thái đỏ thạch đen | Gỏi đu đủ Hải sản + Trà chanh Thái xanh | Xôi xoài + Trà sữa thái xanh thạch đen | Sườn cay Thái Lan + Trà atiso đỏ nha đam | Gỏi đu đủ Ba khía | Gỏi đu đủ Ba khía Tôm sống
CHÁO SƯỜN CHÚ MẬP - Nguyễn Hồng Đào,"91/14 Nguyễn Hồng Đào, Tân Bình, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/chao-suon-chu-map-nguyen-hong-dao.l2tixk,Cháo Trắng Hột Vịt Muối (Cháo Có vị mặn + béo của nước sườn) | Cháo Trắng Chà Bông (Cháo Có vị mặn + béo của nước sườn) | Combo Cháo Thập Cẩm Đặc Biệt | Combo Cháo Sườn Thịt Bằm Lớn | Combo Cháo Sườn Thịt Bằm Trứng Cút Rim Lớn | Combo Cháo Sườn Thịt Bằm Trứng Bắc Thảo Lớn | Combo Cháo Sườn Thịt Bằm Bò Viên Lớn
Bún Đậu Mắm Tôm 277 - Tô Ngọc Vân,"44/33 Tô Ngọc Vân, P. Thạnh Xuân, Quận 12, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/bun-dau-mam-tom-277-to-ngoc-van,BÚN ĐẬU THẬP CẨM | BÚN ĐẬU THẬP CẨM VỪA | THẬP CẨM LỚN- Tặng Pepsi Ly | BÚN ĐẬU  THẬP CẨM | BÚN ĐẬU CHẢ CỐM | BÚN ĐẬU THỊT | BÚN ĐẬU DỒI SỤN
"Big Burger - Hamburger, Beefsteak & Bakery - Đặng Thúc Liêng","160 Đặng Thúc Liêng, P. 4, Quận 8, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/big-burger-hamburger-beefsteak-bakery-dang-thuc-lieng,Bánh Mì Bơ Tỏi | Big burger 2 | Big burger 4 | Big Burger 3 | Big burger 1 | Big Burger 5 | Big Burger 6
"Nước Mía Henry - Rau Má, Cà Phê Sữa Tươi & Trà Tắc - Bình Tân","44 Đường Số 22, P. Bình Hưng Hòa A, Bình Tân, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/nuoc-mia-henry-rau-ma-ca-phe-sua-tuoi-tra-tac-binh-tan,HOTLINE | Nước Mía Tắc Ly Khổng Lồ 800ml | Nước Mía Nguyên Chất Ly Khổng Lồ 800ml | Nước Mía Thơm Ly Khổng Lồ 800ml | Nước Mía Thơm Tắc Ly Khổng Lồ 800ml | Nước Mía Dâu(Cốt Dâu) Ly Khổng Lồ 800ml | Nước Mía Cam Ly Khổng Lồ 800ml
Bún Đậu Mắm Tôm 1975 - Trần Văn Đang,"159/84 Trần Văn Đang, P. 11, Quận 3, TP. HCM",3.5,https://shopeefood.vn/ho-chi-minh/bun-dau-mam-tom-1975-tran-van-dang,ComBo 20 Nem Chua Rán Chị Hạnh + 2 Trà Tắc | ComBo 30 Nem Chua Rán Chị Hạnh + 3 Trà Tắc | ComBo 5 Nem Chua Rán Chị Hạnh + Trà Tắc | ComBo 10 Nem Chua Rán Chị Hạnh + Trà Tắc | Nem Nướng Nha Trang + Đồ uống bất kỳ | Nem Nướng Nha Trang | Bún đậu thập cẩm+ Trà tắc
Uji Matcha Latte - Thân Văn Nhiếp,"20 Thân Văn Nhiếp, P. An Phú, Thành Phố Thủ Đức, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/uji-matcha-latte-than-van-nhiep,Cold Whisk Matcha | Uji Matcha Latte | Cacao Mint - Cacao Dẻo Sữa Bạc Hà | Caramel Coffee - Cafe Caramel Kem Muối | UJI MATCHA 宇治 | ISUZU MATCHA 五十铃 | MATCHA FUJI MK4
"Anh Cường Bakery - Bánh Kem, Bánh Mì - Nguyễn Văn Lạc","32 Nguyễn Văn Lạc, P. 19, Bình Thạnh, TP. HCM",4.5,https://shopeefood.vn/ho-chi-minh/anh-cuong-bakery-banh-kem-banh-mi-nguyen-van-lac,"Bánh mì phô mai tan chảy | Bánh mì mềm Custard ( hottrend emart ) 3 vị | Phú sĩ nhân ca dé lá dứa | Bánh tart trái cây tươi ( 1 hộp 2 bánh ) | Bánh khoai lang tím phô mai hottrend | Crepe pudding matcha | Bánh quả trứng mix 4 vị ( trứng muối, phô mai, socola, gà cay )"
